Indiv1	Indiv2	relationship type	generation depth	meioses events
12819408	41267351	direct	-1	1
12819408	47088499	direct	-2	2
12819408	64296767	direct	-3	3
12819408	68088294	direct	-3	3
12819408	74478927	direct	-2	2
12819408	75127646	direct	-2	2
12819408	76412931	direct	-1	1
12874452	17120542	full	0	2
12874452	18953482	full	-1	3
12874452	21313502	full	-1	3
12874452	30010912	full	-2	4
12874452	30204698	full	-2	4
12874452	31376216	full	-1	3
12874452	31531987	full	-2	4
12874452	32403431	direct	1	1
12874452	35107882	full	-2	4
12874452	38423507	full	-2	4
12874452	39315727	full	-1	3
12874452	39333574	full	-2	4
12874452	39373076	full	0	2
12874452	44552956	full	-2	4
12874452	44852058	full	-2	4
12874452	46361848	full	-1	3
12874452	52271239	full	-1	3
12874452	53823062	full	-1	3
12874452	54062613	full	-1	3
12874452	55109087	full	0	2
12874452	58960443	full	-1	3
12874452	60701275	full	0	2
12874452	64703125	full	-2	4
12874452	71513244	full	-2	4
12874452	73971899	full	0	2
12874452	76865564	direct	1	1
12874452	77685942	full	-1	3
12874452	77967931	full	-1	3
12874452	78492405	full	0	2
12874452	80077143	full	-1	3
12874452	80865632	full	-1	3
12909616	13686347	direct	2	2
12909616	17477794	direct	1	1
12909616	17567842	full	0	4
12909616	18346439	full	0	4
12909616	24137242	full	0	4
12909616	24192888	direct	2	2
12909616	25036073	full	-1	5
12909616	26170831	full	-1	5
12909616	26555372	full	0	4
12909616	32539674	direct	1	1
12909616	41078192	full	-1	5
12909616	42144761	full	0	4
12909616	47702028	full	-1	5
12909616	57828451	full	0	4
12909616	69134744	full	0	4
12909616	73016220	full	-1	5
12909616	73396134	full	1	3
12909616	74477451	full	0	2
12909616	75910951	full	-1	5
12909616	76808745	full	1	3
12909616	77020157	full	0	2
12909616	85808094	full	1	3
13065389	15633272	full	1	3
13065389	16302056	full	0	4
13065389	17669879	full	0	6
13065389	17717220	direct	2	2
13065389	22630436	full	2	4
13065389	24149976	full	0	6
13065389	25712643	full	1	3
13065389	26034161	full	2	4
13065389	27068368	full	1	5
13065389	27523150	full	1	5
13065389	30010912	full	0	6
13065389	31483209	full	1	3
13065389	31531987	full	0	6
13065389	31588511	full	1	5
13065389	32534113	full	1	5
13065389	34609381	direct	1	1
13065389	34819348	full	2	4
13065389	35664655	full	0	6
13065389	35708742	full	2	4
13065389	36666553	full	1	5
13065389	36766588	half	0	4
13065389	37006321	full	2	4
13065389	37028717	full	1	3
13065389	39333574	full	0	6
13065389	39700792	half	0	4
13065389	42790895	full	1	5
13065389	43167569	full	0	6
13065389	43514383	full	1	5
13065389	45031675	full	1	5
13065389	46381623	full	0	6
13065389	46722546	direct	2	2
13065389	47088499	full	1	5
13065389	47586487	full	1	5
13065389	48260426	full	0	4
13065389	50040483	full	0	6
13065389	51650102	direct	3	3
13065389	54334916	half	1	3
13065389	54568961	full	0	6
13065389	55046463	full	0	6
13065389	55774070	full	1	5
13065389	55908148	full	0	4
13065389	55922087	full	0	6
13065389	57639758	full	2	4
13065389	57866203	half	-1	5
13065389	58895877	full	2	4
13065389	59199947	full	1	5
13065389	60065213	full	0	6
13065389	60269960	full	-1	7
13065389	61989684	full	1	5
13065389	62370006	full	2	4
13065389	63322068	full	2	4
13065389	64053584	full	0	6
13065389	64296767	full	0	6
13065389	66901675	full	0	4
13065389	67081409	full	0	6
13065389	67125975	direct	2	2
13065389	68088294	full	0	6
13065389	71177161	full	0	6
13065389	71690448	full	1	5
13065389	71910700	direct	2	2
13065389	72830706	full	0	4
13065389	73747746	half	1	3
13065389	74478927	full	1	5
13065389	74584235	full	1	5
13065389	75613768	full	0	6
13065389	78479581	full	1	5
13065389	79528888	direct	1	1
13065389	79566133	full	0	6
13065389	80371752	full	0	4
13065389	80456332	full	0	2
13065389	83731901	full	1	5
13087342	36411110	direct	-1	1
13382822	46381623	direct	-1	1
13382822	67081409	direct	-1	1
13500873	23563180	full	0	4
13500873	30811971	full	1	3
13500873	33217231	full	0	4
13500873	36766034	unknown	0	4
13500873	38677790	direct	2	2
13500873	41078192	unknown	-1	5
13500873	45550932	direct	1	1
13500873	48673941	unknown	-1	5
13500873	49196332	full	0	4
13500873	50439237	unknown	0	4
13500873	51164937	unknown	0	4
13500873	51389865	unknown	0	4
13500873	51583853	unknown	0	2
13500873	53489394	full	0	4
13500873	69288951	full	1	3
13500873	70223684	full	0	4
13500873	74155431	unknown	1	3
13500873	75252101	full	1	3
13500873	75453071	unknown	0	4
13500873	75910951	unknown	-1	5
13500873	83566783	unknown	0	4
13686347	17567842	direct	-2	2
13686347	18346439	direct	-2	2
13686347	24137242	direct	-2	2
13686347	25036073	direct	-3	3
13686347	26170831	direct	-3	3
13686347	26555372	direct	-2	2
13686347	32539674	direct	-1	1
13686347	41078192	direct	-3	3
13686347	42144761	direct	-2	2
13686347	47702028	direct	-3	3
13686347	57828451	direct	-2	2
13686347	69134744	direct	-2	2
13686347	73016220	direct	-3	3
13686347	73396134	direct	-1	1
13686347	74477451	direct	-2	2
13686347	75910951	direct	-3	3
13686347	76808745	direct	-1	1
13686347	77020157	direct	-2	2
13686347	85808094	direct	-1	1
13919739	15064173	full	0	4
13919739	17185590	full	0	4
13919739	20714799	full	-1	5
13919739	23591163	full	0	2
13919739	23625770	full	0	4
13919739	23860559	full	-1	5
13919739	23909602	full	0	4
13919739	24137242	full	0	4
13919739	24344968	direct	2	2
13919739	25036073	full	-1	5
13919739	26555372	full	0	4
13919739	29689879	full	1	3
13919739	29745672	full	0	4
13919739	31977120	full	0	4
13919739	38743500	full	-1	5
13919739	41078192	full	-1	5
13919739	44235976	full	-1	5
13919739	47702028	full	-1	5
13919739	57047768	full	0	4
13919739	60005874	direct	2	2
13919739	60244303	full	0	4
13919739	61700805	full	0	4
13919739	63659993	full	0	4
13919739	63955563	direct	1	1
13919739	66093650	full	1	3
13919739	69134744	full	0	4
13919739	73016220	full	-1	5
13919739	73022914	full	0	4
13919739	73256165	full	1	3
13919739	73441147	full	0	4
13919739	74565681	full	0	4
13919739	75910951	full	-1	5
13919739	79294534	full	-1	5
13919739	80098879	full	-1	5
13919739	80747413	direct	1	1
13919739	84488216	full	0	4
13919739	84632725	full	0	4
13919739	85024710	full	1	3
14590834	15580945	full	-1	3
14590834	18602496	direct	1	1
14590834	18748396	full	0	2
14590834	18797828	full	-2	4
14590834	21286462	full	-1	3
14590834	27585599	full	0	2
14590834	29990422	full	0	2
14590834	30448695	full	0	2
14590834	30628674	full	-2	4
14590834	32568872	full	-1	3
14590834	33239310	full	-2	4
14590834	36411110	full	-2	4
14590834	41269226	full	-1	3
14590834	43085213	full	-1	3
14590834	45641273	direct	-1	1
14590834	46118273	full	-1	3
14590834	58529856	full	-1	3
14590834	58996915	full	0	2
14590834	65221687	direct	1	1
14590834	66351710	full	0	2
14590834	66942251	direct	-1	1
14590834	69494224	full	-1	3
14590834	71725780	full	-1	3
14590834	72330648	full	-1	3
14590834	73701333	full	0	2
14590834	73809486	full	-1	3
14590834	78224870	full	-1	3
14590834	84211694	full	-1	3
15064173	17185590	full	0	4
15064173	20714799	full	-1	3
15064173	23591163	full	0	4
15064173	23625770	full	0	2
15064173	23860559	full	-1	3
15064173	23909602	full	0	2
15064173	24137242	full	0	4
15064173	24344968	direct	2	2
15064173	25036073	full	-1	5
15064173	26555372	full	0	4
15064173	29689879	full	1	3
15064173	29745672	full	0	4
15064173	31977120	full	0	4
15064173	38743500	full	-1	5
15064173	41078192	full	-1	5
15064173	44235976	full	-1	5
15064173	47702028	full	-1	5
15064173	49545387	direct	1	1
15064173	57047768	full	0	4
15064173	60005874	direct	2	2
15064173	60244303	full	0	2
15064173	61700805	full	0	4
15064173	63659993	full	0	4
15064173	66093650	full	1	3
15064173	69134744	full	0	4
15064173	73016220	full	-1	5
15064173	73022914	full	0	4
15064173	73256165	direct	1	1
15064173	73441147	full	0	4
15064173	74565681	full	0	2
15064173	75910951	full	-1	5
15064173	79294534	full	-1	5
15064173	80098879	full	-1	5
15064173	80747413	full	1	3
15064173	84488216	full	0	4
15064173	84632725	full	0	2
15064173	85024710	full	1	3
15282842	16302056	direct	-1	1
15282842	72830706	direct	-1	1
15401916	17144014	full	1	3
15401916	20439774	direct	2	2
15401916	25036073	full	0	4
15401916	33641591	full	1	3
15401916	45721152	direct	1	1
15401916	47103370	direct	2	2
15401916	52404399	direct	2	2
15401916	73016220	full	0	4
15401916	81178559	full	0	2
15401916	83469102	full	1	3
15580945	18602496	direct	2	2
15580945	18748396	full	1	3
15580945	18797828	full	-1	5
15580945	21286462	full	0	2
15580945	27585599	full	1	3
15580945	29990422	full	1	3
15580945	30448695	full	1	3
15580945	30628674	full	-1	5
15580945	32568872	full	0	4
15580945	33239310	full	-1	5
15580945	36411110	full	-1	5
15580945	41269226	full	0	4
15580945	43085213	full	0	4
15580945	45641273	full	0	4
15580945	46118273	full	0	4
15580945	58529856	full	0	4
15580945	58996915	direct	1	1
15580945	61694573	direct	1	1
15580945	65221687	direct	2	2
15580945	66351710	full	1	3
15580945	66942251	full	0	4
15580945	69494224	full	0	4
15580945	71725780	full	0	4
15580945	72330648	full	0	2
15580945	73701333	full	1	3
15580945	73809486	full	0	4
15580945	78224870	full	0	4
15580945	84211694	full	0	4
15633272	17669879	full	-1	5
15633272	17717220	direct	1	1
15633272	22630436	full	1	3
15633272	24149976	full	-1	5
15633272	25712643	full	0	2
15633272	26034161	full	1	3
15633272	27068368	full	0	4
15633272	27523150	full	0	4
15633272	30010912	full	-1	5
15633272	31531987	full	-1	5
15633272	31588511	full	0	4
15633272	32534113	full	0	4
15633272	34609381	full	0	2
15633272	34819348	full	1	3
15633272	35664655	full	-1	5
15633272	35708742	full	1	3
15633272	36666553	full	0	4
15633272	37006321	full	1	3
15633272	37028717	full	0	2
15633272	39333574	full	-1	5
15633272	42790895	full	0	4
15633272	43167569	full	-1	5
15633272	43514383	full	0	4
15633272	45031675	full	0	4
15633272	46381623	full	-1	5
15633272	46722546	direct	1	1
15633272	47088499	full	0	4
15633272	47586487	full	0	4
15633272	48260426	direct	-1	1
15633272	50040483	full	-1	5
15633272	51650102	direct	2	2
15633272	54568961	full	-1	5
15633272	55046463	full	-1	5
15633272	55774070	full	0	4
15633272	55908148	direct	-1	1
15633272	55922087	full	-1	5
15633272	57639758	full	1	3
15633272	58895877	full	1	3
15633272	59199947	full	0	4
15633272	60065213	full	-1	5
15633272	60269960	full	-2	6
15633272	61989684	full	0	4
15633272	62370006	full	1	3
15633272	63322068	full	1	3
15633272	64053584	full	-1	5
15633272	64296767	full	-1	5
15633272	66901675	full	-1	3
15633272	67081409	full	-1	5
15633272	68088294	full	-1	5
15633272	71177161	full	-1	5
15633272	71690448	full	0	4
15633272	74478927	full	0	4
15633272	74584235	full	0	4
15633272	75613768	full	-1	5
15633272	78479581	full	0	4
15633272	79566133	full	-1	5
15633272	80371752	full	-1	3
15633272	80456332	full	-1	3
15633272	83731901	full	0	4
15999484	46381623	direct	-2	2
15999484	47586487	direct	-1	1
15999484	50040483	direct	-2	2
15999484	59199947	direct	-1	1
15999484	60065213	direct	-2	2
15999484	67081409	direct	-2	2
15999484	71690448	direct	-1	1
15999484	83731901	direct	-1	1
16016761	17669879	full	0	4
16016761	19162967	full	1	5
16016761	26704258	full	0	4
16016761	29764558	full	1	5
16016761	31484389	full	0	2
16016761	33643728	full	1	3
16016761	33710982	full	1	5
16016761	34900121	full	1	5
16016761	38267877	full	2	4
16016761	39880877	full	1	5
16016761	40186358	full	0	2
16016761	43247606	full	1	3
16016761	43894541	full	1	5
16016761	45017237	full	1	5
16016761	45536399	full	1	5
16016761	48389525	full	2	4
16016761	48828987	direct	3	3
16016761	49492588	direct	2	2
16016761	50147320	full	2	4
16016761	55554045	direct	1	1
16016761	58075271	full	0	4
16016761	58539330	full	2	4
16016761	66604406	full	1	5
16016761	71177161	full	0	4
16016761	79744304	full	1	5
16016761	82674919	full	2	4
16016761	83040108	full	1	3
16302056	31483209	direct	1	1
16302056	36766588	half	0	4
16302056	39700792	half	0	4
16302056	54334916	half	1	3
16302056	57866203	half	-1	5
16302056	67125975	direct	2	2
16302056	71910700	direct	2	2
16302056	72830706	full	0	2
16302056	73747746	half	1	3
16302056	79528888	full	1	3
16302056	80456332	full	0	4
16504017	30010912	unknown	-2	4
16504017	30969329	direct	-1	1
16504017	31531987	unknown	-2	4
16504017	32534113	unknown	-1	3
16504017	39333574	unknown	-2	4
16504017	40380325	unknown	0	2
16504017	41267351	unknown	0	2
16504017	47088499	unknown	-1	3
16504017	64296767	unknown	-2	4
16504017	68088294	unknown	-2	4
16504017	74478927	unknown	-1	3
16504017	75127646	direct	-1	1
16504017	76412931	unknown	0	2
17120542	18953482	full	-1	3
17120542	21313502	full	-1	3
17120542	30010912	full	-2	4
17120542	30204698	full	-2	4
17120542	31376216	full	-1	3
17120542	31531987	full	-2	4
17120542	32403431	direct	1	1
17120542	35107882	full	-2	4
17120542	38423507	full	-2	4
17120542	39315727	full	-1	3
17120542	39333574	full	-2	4
17120542	39373076	full	0	2
17120542	44552956	full	-2	4
17120542	44852058	full	-2	4
17120542	46361848	full	-1	3
17120542	52271239	full	-1	3
17120542	53823062	full	-1	3
17120542	54062613	full	-1	3
17120542	55109087	full	0	2
17120542	58960443	full	-1	3
17120542	60701275	full	0	2
17120542	64703125	full	-2	4
17120542	71513244	full	-2	4
17120542	73971899	full	0	2
17120542	76865564	direct	1	1
17120542	77685942	full	-1	3
17120542	77967931	full	-1	3
17120542	78492405	full	0	2
17120542	80077143	full	-1	3
17120542	80865632	full	-1	3
17144014	25036073	full	-1	3
17144014	47103370	direct	1	1
17144014	73016220	full	-1	3
17144014	81178559	full	-1	3
17144014	83469102	full	0	2
17185590	20714799	full	-1	5
17185590	23591163	full	0	4
17185590	23625770	full	0	4
17185590	23860559	full	-1	5
17185590	23909602	full	0	4
17185590	24137242	full	0	4
17185590	24344968	direct	2	2
17185590	25036073	full	-1	5
17185590	26555372	full	0	4
17185590	29689879	full	1	3
17185590	29745672	full	0	4
17185590	31977120	full	0	2
17185590	38743500	full	-1	5
17185590	41078192	full	-1	5
17185590	44235976	full	-1	5
17185590	47702028	full	-1	5
17185590	57047768	full	0	2
17185590	60005874	direct	2	2
17185590	60244303	full	0	4
17185590	61700805	full	0	4
17185590	63659993	full	0	2
17185590	66093650	full	1	3
17185590	69134744	full	0	4
17185590	73016220	full	-1	5
17185590	73022914	full	0	2
17185590	73256165	full	1	3
17185590	73441147	full	0	4
17185590	74565681	full	0	4
17185590	75910951	full	-1	5
17185590	79294534	full	-1	5
17185590	80098879	full	-1	5
17185590	80747413	full	1	3
17185590	81921829	direct	1	1
17185590	84488216	full	0	2
17185590	84632725	full	0	4
17185590	85024710	full	1	3
17477794	74477451	direct	-1	1
17477794	77020157	direct	-1	1
17567842	18346439	full	0	4
17567842	24137242	full	0	4
17567842	24192888	direct	2	2
17567842	25036073	full	-1	5
17567842	26170831	full	-1	5
17567842	26555372	full	0	4
17567842	32539674	full	1	3
17567842	41078192	full	-1	5
17567842	42144761	full	0	2
17567842	47702028	full	-1	5
17567842	57828451	full	0	2
17567842	69134744	full	0	4
17567842	69616673	direct	1	1
17567842	73016220	full	-1	5
17567842	73396134	full	1	3
17567842	74477451	full	0	4
17567842	75910951	full	-1	5
17567842	76808745	direct	1	1
17567842	77020157	full	0	4
17567842	85808094	full	1	3
17601687	23383643	full	-1	3
17601687	25255729	full	-2	4
17601687	26261855	full	-1	3
17601687	29764558	direct	-1	1
17601687	31601025	full	0	2
17601687	33981752	full	-1	3
17601687	36457536	full	-1	3
17601687	42309593	full	0	2
17601687	46215383	direct	1	1
17601687	50324091	full	-1	3
17601687	51925748	full	-1	3
17601687	53306027	full	0	2
17601687	54033541	full	-1	3
17601687	62175876	full	-1	3
17601687	76066015	full	0	2
17601687	76602875	full	-2	4
17601687	78061369	full	-1	3
17601687	79668033	full	-1	3
17601687	82720295	full	-2	4
17601687	83213567	full	-2	4
17601687	83616655	full	-1	3
17601687	85252368	full	0	2
17669879	17717220	full	2	4
17669879	19162967	full	1	5
17669879	22630436	full	2	4
17669879	24149976	full	0	6
17669879	25712643	full	1	5
17669879	26034161	full	2	4
17669879	26704258	full	0	4
17669879	27068368	full	1	5
17669879	27523150	full	1	5
17669879	29764558	full	1	5
17669879	30010912	full	0	6
17669879	31484389	full	0	4
17669879	31531987	full	0	6
17669879	31588511	full	1	5
17669879	32534113	full	1	5
17669879	33643728	direct	1	1
17669879	33710982	full	1	5
17669879	34609381	full	1	5
17669879	34819348	direct	2	2
17669879	34900121	full	1	5
17669879	35664655	full	0	6
17669879	35708742	full	2	4
17669879	36666553	full	1	5
17669879	37006321	full	2	4
17669879	37028717	full	1	5
17669879	38267877	full	2	4
17669879	39333574	full	0	6
17669879	39880877	full	1	5
17669879	40186358	full	0	4
17669879	42790895	full	1	5
17669879	43167569	full	0	6
17669879	43247606	full	1	3
17669879	43514383	direct	1	1
17669879	43894541	full	1	5
17669879	45017237	full	1	5
17669879	45031675	full	1	5
17669879	45536399	full	1	5
17669879	46381623	full	0	6
17669879	47088499	full	1	5
17669879	47586487	full	1	5
17669879	48260426	full	0	6
17669879	48389525	full	2	4
17669879	48828987	direct	3	3
17669879	49492588	direct	2	2
17669879	50040483	full	0	6
17669879	50147320	full	2	4
17669879	51650102	direct	3	3
17669879	54568961	full	0	6
17669879	55021634	direct	2	2
17669879	55046463	full	0	6
17669879	55774070	full	1	5
17669879	55908148	full	0	6
17669879	55922087	full	0	6
17669879	57639758	full	2	4
17669879	58075271	full	0	4
17669879	58539330	full	2	4
17669879	58895877	full	2	4
17669879	59199947	full	1	5
17669879	60065213	full	0	6
17669879	60269960	full	-1	7
17669879	61989684	full	1	5
17669879	62370006	full	2	4
17669879	63322068	full	2	4
17669879	64053584	full	0	6
17669879	64296767	full	0	6
17669879	66604406	full	1	5
17669879	66901675	full	0	6
17669879	67081409	full	0	6
17669879	68088294	full	0	6
17669879	71177161	full	0	2
17669879	71690448	full	1	5
17669879	74478927	full	1	5
17669879	74584235	full	1	3
17669879	75613768	full	0	6
17669879	78479581	full	1	5
17669879	79566133	full	0	6
17669879	79744304	full	1	5
17669879	80371752	full	0	6
17669879	80456332	full	0	6
17669879	82674919	full	2	4
17669879	83040108	full	1	3
17669879	83731901	full	1	5
17717220	22630436	full	0	2
17717220	24149976	full	-2	4
17717220	25712643	direct	-1	1
17717220	26034161	full	0	2
17717220	27068368	full	-1	3
17717220	27523150	full	-1	3
17717220	30010912	full	-2	4
17717220	31531987	full	-2	4
17717220	31588511	full	-1	3
17717220	32534113	full	-1	3
17717220	34609381	direct	-1	1
17717220	34819348	full	0	2
17717220	35664655	full	-2	4
17717220	35708742	full	0	2
17717220	36666553	full	-1	3
17717220	37006321	full	0	2
17717220	37028717	direct	-1	1
17717220	39333574	full	-2	4
17717220	42790895	full	-1	3
17717220	43167569	full	-2	4
17717220	43514383	full	-1	3
17717220	45031675	full	-1	3
17717220	46381623	full	-2	4
17717220	47088499	full	-1	3
17717220	47586487	full	-1	3
17717220	48260426	direct	-2	2
17717220	50040483	full	-2	4
17717220	51650102	direct	1	1
17717220	54568961	full	-2	4
17717220	55046463	full	-2	4
17717220	55774070	full	-1	3
17717220	55908148	direct	-2	2
17717220	55922087	full	-2	4
17717220	57639758	full	0	2
17717220	58895877	full	0	2
17717220	59199947	full	-1	3
17717220	60065213	full	-2	4
17717220	60269960	full	-3	5
17717220	61989684	full	-1	3
17717220	62370006	full	0	2
17717220	63322068	full	0	2
17717220	64053584	full	-2	4
17717220	64296767	full	-2	4
17717220	66901675	direct	-2	2
17717220	67081409	full	-2	4
17717220	68088294	full	-2	4
17717220	71177161	full	-2	4
17717220	71690448	full	-1	3
17717220	74478927	full	-1	3
17717220	74584235	full	-1	3
17717220	75613768	full	-2	4
17717220	78479581	full	-1	3
17717220	79566133	full	-2	4
17717220	80371752	direct	-2	2
17717220	80456332	direct	-2	2
17717220	83731901	full	-1	3
17913335	18797828	direct	-2	2
17913335	30628674	direct	-2	2
17913335	33239310	direct	-2	2
17913335	36102155	direct	1	1
17913335	46118273	direct	-1	1
17913335	59710162	direct	1	1
17913335	84211694	direct	-1	1
18346439	24137242	full	0	4
18346439	24192888	direct	2	2
18346439	25036073	full	-1	5
18346439	26170831	full	-1	3
18346439	26555372	full	0	4
18346439	32539674	full	1	3
18346439	41078192	full	-1	5
18346439	42144761	full	0	4
18346439	44570369	direct	1	1
18346439	47702028	full	-1	5
18346439	57828451	full	0	4
18346439	69134744	full	0	4
18346439	73016220	full	-1	5
18346439	73396134	direct	1	1
18346439	74477451	full	0	4
18346439	75910951	full	-1	5
18346439	76808745	full	1	3
18346439	77020157	full	0	4
18346439	85808094	full	1	3
18602496	18748396	direct	-1	1
18602496	18797828	direct	-3	3
18602496	21286462	direct	-2	2
18602496	27585599	direct	-1	1
18602496	29990422	direct	-1	1
18602496	30448695	direct	-1	1
18602496	30628674	direct	-3	3
18602496	32568872	direct	-2	2
18602496	33239310	direct	-3	3
18602496	36411110	direct	-3	3
18602496	41269226	direct	-2	2
18602496	43085213	direct	-2	2
18602496	45641273	direct	-2	2
18602496	46118273	direct	-2	2
18602496	58529856	direct	-2	2
18602496	58996915	direct	-1	1
18602496	66351710	direct	-1	1
18602496	66942251	direct	-2	2
18602496	69494224	direct	-2	2
18602496	71725780	direct	-2	2
18602496	72330648	direct	-2	2
18602496	73701333	direct	-1	1
18602496	73809486	direct	-2	2
18602496	78224870	direct	-2	2
18602496	84211694	direct	-2	2
18748396	18797828	direct	-2	2
18748396	21286462	full	-1	3
18748396	27585599	full	0	2
18748396	29990422	full	0	2
18748396	30448695	full	0	2
18748396	30628674	direct	-2	2
18748396	32568872	full	-1	3
18748396	33239310	direct	-2	2
18748396	36411110	full	-2	4
18748396	41269226	full	-1	3
18748396	43085213	full	-1	3
18748396	45641273	full	-1	3
18748396	46118273	direct	-1	1
18748396	58529856	full	-1	3
18748396	58996915	full	0	2
18748396	65221687	direct	1	1
18748396	66351710	full	0	2
18748396	66942251	full	-1	3
18748396	69494224	full	-1	3
18748396	71725780	full	-1	3
18748396	72330648	full	-1	3
18748396	73701333	full	0	2
18748396	73809486	full	-1	3
18748396	78224870	full	-1	3
18748396	84211694	direct	-1	1
18797828	21286462	full	1	5
18797828	27585599	full	2	4
18797828	29990422	full	2	4
18797828	30448695	full	2	4
18797828	30628674	full	0	2
18797828	32568872	full	1	5
18797828	33239310	full	0	2
18797828	36102155	direct	3	3
18797828	36411110	full	0	6
18797828	41269226	full	1	5
18797828	43085213	full	1	5
18797828	45641273	full	1	5
18797828	46118273	direct	1	1
18797828	50804781	direct	1	1
18797828	58529856	full	1	5
18797828	58996915	full	2	4
18797828	59710162	direct	3	3
18797828	65221687	direct	3	3
18797828	66351710	full	2	4
18797828	66942251	full	1	5
18797828	69494224	full	1	5
18797828	71725780	full	1	5
18797828	72330648	full	1	5
18797828	73701333	full	2	4
18797828	73809486	full	1	5
18797828	78224870	full	1	5
18797828	84211694	full	1	3
18953482	21313502	full	0	4
18953482	30010912	full	-1	5
18953482	30204698	full	-1	5
18953482	31376216	full	0	4
18953482	31531987	full	-1	5
18953482	32403431	direct	2	2
18953482	35107882	full	-1	5
18953482	38423507	full	-1	5
18953482	39315727	full	0	4
18953482	39333574	full	-1	5
18953482	39373076	full	1	3
18953482	44552956	full	-1	5
18953482	44852058	full	-1	5
18953482	46361848	full	0	4
18953482	52271239	full	0	2
18953482	53823062	full	0	4
18953482	54062613	full	0	4
18953482	55109087	full	1	3
18953482	58960443	full	0	4
18953482	60701275	direct	1	1
18953482	64703125	full	-1	5
18953482	71513244	full	-1	5
18953482	73971899	full	1	3
18953482	76865564	direct	2	2
18953482	77685942	full	0	4
18953482	77967931	full	0	4
18953482	78492405	full	1	3
18953482	80077143	full	0	4
18953482	80865632	full	0	4
18953482	81263577	direct	1	1
19162967	26704258	full	-1	5
19162967	29764558	full	0	4
19162967	31484389	full	-1	5
19162967	33643728	full	0	4
19162967	33710982	full	0	4
19162967	34900121	full	0	4
19162967	38267877	full	1	3
19162967	39880877	full	0	2
19162967	40186358	full	-1	5
19162967	43247606	full	0	4
19162967	43894541	full	0	4
19162967	45017237	full	0	2
19162967	45536399	full	0	4
19162967	48389525	full	1	3
19162967	48828987	direct	2	2
19162967	50147320	full	1	3
19162967	58075271	full	-1	5
19162967	58539330	direct	1	1
19162967	66604406	full	0	2
19162967	71177161	full	-1	5
19162967	79744304	full	0	4
19162967	82674919	full	1	3
19162967	83040108	full	0	4
19791963	35718378	full	-1	3
19791963	44519663	direct	1	1
19791963	56939113	full	0	2
19791963	64817435	full	-2	4
19791963	68466944	direct	1	1
19791963	68734247	full	-1	3
19791963	72330157	full	-1	3
20439774	33641591	direct	-1	1
20439774	45721152	direct	-1	1
20439774	81178559	direct	-2	2
20562267	25255729	direct	-1	1
20562267	76602875	direct	-1	1
20714799	23591163	full	1	5
20714799	23625770	full	1	3
20714799	23860559	full	0	4
20714799	23909602	full	1	3
20714799	24137242	full	1	5
20714799	24344968	direct	3	3
20714799	25036073	full	0	6
20714799	26555372	full	1	5
20714799	29689879	full	2	4
20714799	29745672	full	1	5
20714799	31977120	full	1	5
20714799	38743500	full	0	6
20714799	41078192	full	0	6
20714799	44235976	full	0	6
20714799	47702028	full	0	6
20714799	49545387	direct	2	2
20714799	57047768	full	1	5
20714799	58721736	direct	1	1
20714799	60005874	direct	3	3
20714799	60244303	full	1	3
20714799	61700805	full	1	5
20714799	63659993	full	1	5
20714799	66093650	full	2	4
20714799	69134744	full	1	5
20714799	73016220	full	0	6
20714799	73022914	full	1	5
20714799	73256165	direct	2	2
20714799	73441147	full	1	5
20714799	74565681	full	1	3
20714799	75910951	full	0	6
20714799	79294534	full	0	6
20714799	80098879	full	0	6
20714799	80747413	full	2	4
20714799	84488216	full	1	5
20714799	84632725	direct	1	1
20714799	85024710	full	2	4
20757515	36766034	direct	-2	2
20757515	41078192	direct	-3	3
20757515	48673941	direct	-3	3
20757515	50439237	direct	-2	2
20757515	51164937	direct	-2	2
20757515	51389865	direct	-2	2
20757515	74155431	direct	-1	1
20757515	75453071	direct	-2	2
20757515	75910951	direct	-3	3
20757515	83566783	direct	-2	2
21020589	25255729	direct	-2	2
21020589	36457536	direct	-1	1
21020589	54033541	direct	-1	1
21020589	62175876	direct	-1	1
21020589	76602875	direct	-2	2
21020589	78061369	direct	-1	1
21020589	79668033	direct	-1	1
21020589	82720295	direct	-2	2
21020589	83213567	direct	-2	2
21286462	27585599	full	1	3
21286462	29990422	full	1	3
21286462	30448695	full	1	3
21286462	30628674	full	-1	5
21286462	32568872	full	0	4
21286462	33239310	full	-1	5
21286462	36411110	full	-1	5
21286462	41269226	full	0	4
21286462	43085213	full	0	4
21286462	45641273	full	0	4
21286462	46118273	full	0	4
21286462	58529856	full	0	4
21286462	58996915	direct	1	1
21286462	61694573	direct	1	1
21286462	65221687	direct	2	2
21286462	66351710	full	1	3
21286462	66942251	full	0	4
21286462	69494224	full	0	4
21286462	71725780	full	0	4
21286462	72330648	full	0	2
21286462	73701333	full	1	3
21286462	73809486	full	0	4
21286462	78224870	full	0	4
21286462	84211694	full	0	4
21313502	30010912	full	-1	3
21313502	30204698	full	-1	3
21313502	31376216	full	0	2
21313502	31531987	full	-1	3
21313502	32403431	direct	2	2
21313502	35107882	full	-1	3
21313502	38423507	full	-1	3
21313502	39315727	full	0	4
21313502	39333574	full	-1	3
21313502	39373076	full	1	3
21313502	44552956	full	-1	3
21313502	44852058	full	-1	3
21313502	46361848	full	0	2
21313502	52271239	full	0	4
21313502	53823062	full	0	4
21313502	54062613	full	0	4
21313502	55109087	full	1	3
21313502	58960443	full	0	2
